"County.Name","Data Year","Plant state abbreviation","Plant name","Utility name","Plant latitude","Plant longitude","Number of units","Number of generators","Plant primary fuel category","Plant nameplate capacity (MW)","Plant annual net generation (MWh)","Plant annual NOx emissions (tons)","Plant annual SO2 emissions (tons)","Plant annual CO2 emissions (tons)","Plant annual CH4 emissions (lbs)","Plant annual N2O emissions (lbs)","percent_black","percent_na","percent_asian","percent_hawaiian","percent_two","percent_white","percent_hispanic","disadvantaged","population","percent_poverty","PM2.5"
"Alamance",2022-12-07,"NC","Elliana Solar","Cypress Creek Renewables","36.131110999999997","-79.332499999999996","1","1","SOLAR","5","9479",NA,NA,NA,NA,NA,0.175555555555556,0.00166666666666667,0.0111111111111111,0,0.0183333333333333,0.6575,0.114444444444444,38.8888888888889,163324,56.8055555555556,8.1075
"Alamance",2022-12-07,"NC","Facile Solar","Facile Solar LLC","36.098889","-79.493888999999996","1","1","SOLAR","2","3450",NA,NA,NA,NA,NA,0.175555555555556,0.00166666666666667,0.0111111111111111,0,0.0183333333333333,0.6575,0.114444444444444,38.8888888888889,163324,56.8055555555556,8.1075
"Alamance",2022-12-07,"NC","Southwick Solar","Southwick Solar, LLC","36.009321","-79.367698000000004","1","1","SOLAR","3","5578",NA,NA,NA,NA,NA,0.175555555555556,0.00166666666666667,0.0111111111111111,0,0.0183333333333333,0.6575,0.114444444444444,38.8888888888889,163324,56.8055555555556,8.1075
"Alamance",2022-12-07,"NC","Milo Solar","Milo Solar LLC","36.148888999999997","-79.348889","1","1","SOLAR","3","5377",NA,NA,NA,NA,NA,0.175555555555556,0.00166666666666667,0.0111111111111111,0,0.0183333333333333,0.6575,0.114444444444444,38.8888888888889,163324,56.8055555555556,8.1075
"Alamance",2022-12-07,"NC","Bakatsias Solar","Cypress Creek Renewables","36.072358999999999","-79.347470999999999","1","1","SOLAR","5","7787",NA,NA,NA,NA,NA,0.175555555555556,0.00166666666666667,0.0111111111111111,0,0.0183333333333333,0.6575,0.114444444444444,38.8888888888889,163324,56.8055555555556,8.1075
"Alamance",2022-12-07,"NC","Snow Camp Solar, LLC","Cypress Creek Renewables","35.862670000000001","-79.423460000000006","1","1","SOLAR","5.2","11137",NA,NA,NA,NA,NA,0.175555555555556,0.00166666666666667,0.0111111111111111,0,0.0183333333333333,0.6575,0.114444444444444,38.8888888888889,163324,56.8055555555556,8.1075
"Alamance",2022-12-07,"NC","Minnie Solar","Minnie Solar LLC","35.948056000000001","-79.361943999999994","1","1","SOLAR","3","5486",NA,NA,NA,NA,NA,0.175555555555556,0.00166666666666667,0.0111111111111111,0,0.0183333333333333,0.6575,0.114444444444444,38.8888888888889,163324,56.8055555555556,8.1075
"Alamance",2022-12-07,"NC","Manning PV 1","Ecoplexus, Inc","36.119166999999997","-79.521388999999999","1","1","SOLAR","5","9652",NA,NA,NA,NA,NA,0.175555555555556,0.00166666666666667,0.0111111111111111,0,0.0183333333333333,0.6575,0.114444444444444,38.8888888888889,163324,56.8055555555556,8.1075
"Alamance",2022-12-07,"NC","Haw River Hydro","Haw River Hydro Co","35.948300000000003","-79.324399999999997","2","2","HYDRO","1.5","4203",NA,NA,NA,NA,NA,0.175555555555556,0.00166666666666667,0.0111111111111111,0,0.0183333333333333,0.6575,0.114444444444444,38.8888888888889,163324,56.8055555555556,8.1075
"Alexander",2022-12-07,"NC","Taylorsville Solar LLC","Duke Energy Renewables Services","35.909073999999997","-81.152497999999994","1","1","SOLAR","1","1451",NA,NA,NA,NA,NA,0.05,0.00142857142857143,0.00571428571428571,0,0.01,0.877142857142857,0.0357142857142857,42.8571428571429,37213,58.8571428571429,8.08
"Alexander",2022-12-07,"NC","Stikeleather Farm","Stikeleather Farm, LLC","35.902222000000002","-81.106110999999999","1","1","SOLAR","5","9998",NA,NA,NA,NA,NA,0.05,0.00142857142857143,0.00571428571428571,0,0.01,0.877142857142857,0.0357142857142857,42.8571428571429,37213,58.8571428571429,8.08
"Alexander",2022-12-07,"NC","Ventura Solar, LLC","Sol Systems","35.878808999999997","-81.177115999999998","1","1","SOLAR","5","9535",NA,NA,NA,NA,NA,0.05,0.00142857142857143,0.00571428571428571,0,0.01,0.877142857142857,0.0357142857142857,42.8571428571429,37213,58.8571428571429,8.08
"Anson",2022-12-07,"NC","Wadesboro Farm 1","Strata Manager, LLC","34.991149999999998","-80.097319999999996","1","1","SOLAR","5","9062",NA,NA,NA,NA,NA,0.515,0,0.01,0,0.01,0.406666666666667,0.0383333333333333,83.3333333333333,24902,74.5,7.56
"Anson",2022-12-07,"NC","Mills Anson Farm","Strata Manager, LLC","34.968055999999997","-79.935844000000003","1","1","SOLAR","5","9062",NA,NA,NA,NA,NA,0.515,0,0.01,0,0.01,0.406666666666667,0.0383333333333333,83.3333333333333,24902,74.5,7.56
"Anson",2022-12-07,"NC","Wadesboro 4","Strata Manager, LLC","35.102173999999998","-80.122015000000005","1","1","SOLAR","2.2000000000000002","3878",NA,NA,NA,NA,NA,0.515,0,0.01,0,0.01,0.406666666666667,0.0383333333333333,83.3333333333333,24902,74.5,7.56
"Anson",2022-12-07,"NC","Innovative Solar 37 LLC","Dominion Renewable Energy","34.838296999999997","-79.943888999999999","1","1","SOLAR","100","151879",NA,NA,NA,NA,NA,0.515,0,0.01,0,0.01,0.406666666666667,0.0383333333333333,83.3333333333333,24902,74.5,7.56
"Anson",2022-12-07,"NC","Wadesboro Solar","Oppidum Renewables USA, LLC","34.973863000000001","-80.028987000000001","1","1","SOLAR","5","8766",NA,NA,NA,NA,NA,0.515,0,0.01,0,0.01,0.406666666666667,0.0383333333333333,83.3333333333333,24902,74.5,7.56
"Anson",2022-12-07,"NC","Wadesboro Farm 3","Strata Manager, LLC","34.969355999999998","-80.051028000000002","1","1","SOLAR","5","9627",NA,NA,NA,NA,NA,0.515,0,0.01,0,0.01,0.406666666666667,0.0383333333333333,83.3333333333333,24902,74.5,7.56
"Anson",2022-12-07,"NC","Selwyn Farm","Strata Manager, LLC","34.974485000000001","-79.991607999999999","1","1","SOLAR","5","7523",NA,NA,NA,NA,NA,0.515,0,0.01,0,0.01,0.406666666666667,0.0383333333333333,83.3333333333333,24902,74.5,7.56
"Anson",2022-12-07,"NC","Wadesboro Farm 2","Strata Manager, LLC","35.023406000000001","-80.093192000000002","1","1","SOLAR","5","9433",NA,NA,NA,NA,NA,0.515,0,0.01,0,0.01,0.406666666666667,0.0383333333333333,83.3333333333333,24902,74.5,7.56
"Anson",2022-12-07,"NC","NCEMC Anson Plant","North Carolina El Member Corp","34.968651000000001","-79.921738000000005","12","6","GAS","343.8","379050","173.65199999999999","1.147","227499.68100000001","9475.7559999999994","998.63800000000003",0.515,0,0.01,0,0.01,0.406666666666667,0.0383333333333333,83.3333333333333,24902,74.5,7.56
"Anson",2022-12-07,"NC","Blewett","Duke Energy Progress - (NC)","34.9833","-79.877499999999998","10","10","HYDRO","94.6","107833.999","7.7039999999999997","3.2109999999999999","1039.3","65.992999999999995","13.199",0.515,0,0.01,0,0.01,0.406666666666667,0.0383333333333333,83.3333333333333,24902,74.5,7.56
"Beaufort",2022-12-07,"NC","PCS Phosphate","PCS Phosphate","35.376266000000001","-76.779864000000003","1","1","OTHF","54","208620",NA,NA,NA,NA,NA,0.236363636363636,0.00181818181818182,0,0,0.0136363636363636,0.662727272727273,0.0727272727272727,63.6363636363636,47168,64.8181818181818,6.28727272727273
"Beaufort",2022-12-07,"NC","Washington White Post Solar LLC","Duke Energy Renewables Services","35.505200000000002","-76.848399999999998","1","1","SOLAR","12.4","20007",NA,NA,NA,NA,NA,0.236363636363636,0.00181818181818182,0,0,0.0136363636363636,0.662727272727273,0.0727272727272727,63.6363636363636,47168,64.8181818181818,6.28727272727273
"Beaufort",2022-12-07,"NC","Choco Solar, LLC","Choco Solar LLC","35.482031999999997","-77.113067000000001","1","1","SOLAR","5","8476",NA,NA,NA,NA,NA,0.236363636363636,0.00181818181818182,0,0,0.0136363636363636,0.662727272727273,0.0727272727272727,63.6363636363636,47168,64.8181818181818,6.28727272727273
"Beaufort",2022-12-07,"NC","Washington Airport Solar LLC","Duke Energy Renewables Services","35.565277999999999","-77.053611000000004","1","1","SOLAR","5","9174",NA,NA,NA,NA,NA,0.236363636363636,0.00181818181818182,0,0,0.0136363636363636,0.662727272727273,0.0727272727272727,63.6363636363636,47168,64.8181818181818,6.28727272727273
"Beaufort",2022-12-07,"NC","Beaufort Solar, LLC","Capital Power Corporation","35.456000000000003","-77.134","1","1","SOLAR","15","28412",NA,NA,NA,NA,NA,0.236363636363636,0.00181818181818182,0,0,0.0136363636363636,0.662727272727273,0.0727272727272727,63.6363636363636,47168,64.8181818181818,6.28727272727273
"Beaufort",2022-12-07,"NC","Pamlico Partners Solar","Pamlico Partners Solar, LLC","35.501111000000002","-76.87","1","1","SOLAR","5","7565",NA,NA,NA,NA,NA,0.236363636363636,0.00181818181818182,0,0,0.0136363636363636,0.662727272727273,0.0727272727272727,63.6363636363636,47168,64.8181818181818,6.28727272727273
"Beaufort",2022-12-07,"NC","TWE Chocowinity Solar, LLC","Cypress Creek Renewables","35.501688000000001","-77.105614000000003","1","1","SOLAR","4.5","6657",NA,NA,NA,NA,NA,0.236363636363636,0.00181818181818182,0,0,0.0136363636363636,0.662727272727273,0.0727272727272727,63.6363636363636,47168,64.8181818181818,6.28727272727273
"Beaufort",2022-12-07,"NC","Bay Branch Solar","Sol Systems","35.474499999999999","-77.119100000000003","1","1","SOLAR","5","10036",NA,NA,NA,NA,NA,0.236363636363636,0.00181818181818182,0,0,0.0136363636363636,0.662727272727273,0.0727272727272727,63.6363636363636,47168,64.8181818181818,6.28727272727273
"Beaufort",2022-12-07,"NC","Chocowinity Solar LLC","Oppidum Renewables USA, LLC","35.515000000000001","-77.09","1","1","SOLAR","5","7523",NA,NA,NA,NA,NA,0.236363636363636,0.00181818181818182,0,0,0.0136363636363636,0.662727272727273,0.0727272727272727,63.6363636363636,47168,64.8181818181818,6.28727272727273
"Beaufort",2022-12-07,"NC","Washington Millfield Solar, LLC","Duke Energy Renewables Services","35.499443999999997","-76.833611000000005","1","1","SOLAR","5","9180",NA,NA,NA,NA,NA,0.236363636363636,0.00181818181818182,0,0,0.0136363636363636,0.662727272727273,0.0727272727272727,63.6363636363636,47168,64.8181818181818,6.28727272727273
"Beaufort",2022-12-07,"NC","Wilkinson Solar LLC","Dominion Renewable Energy","35.596814000000002","-76.763848999999993","1","1","SOLAR","80.599999999999994","165330",NA,NA,NA,NA,NA,0.236363636363636,0.00181818181818182,0,0,0.0136363636363636,0.662727272727273,0.0727272727272727,63.6363636363636,47168,64.8181818181818,6.28727272727273
"Bertie",2022-12-07,"NC","Kelford","Cypress Creek Renewables","36.154226999999999","-77.218502000000001","1","1","SOLAR","5","8379",NA,NA,NA,NA,NA,0.6325,0.0025,0.0025,0,0.0075,0.32,0.02,100,19380,78.25,6.575
"Bertie",2022-12-07,"NC","Windsor Hwy 17 Solar","Greenbacker Renewable Energy Corporation","36.021253000000002","-76.872438000000002","1","1","SOLAR","5","11133",NA,NA,NA,NA,NA,0.6325,0.0025,0.0025,0,0.0075,0.32,0.02,100,19380,78.25,6.575
"Bertie",2022-12-07,"NC","Lewiston Solar","Strata Manager, LLC","36.141111000000002","-77.211111000000002","1","1","SOLAR","5","8680",NA,NA,NA,NA,NA,0.6325,0.0025,0.0025,0,0.0075,0.32,0.02,100,19380,78.25,6.575
"Bertie",2022-12-07,"NC","Windsor Solar","Strata Manager, LLC","36.016944000000002","-76.883055999999996","1","1","SOLAR","5","9254",NA,NA,NA,NA,NA,0.6325,0.0025,0.0025,0,0.0075,0.32,0.02,100,19380,78.25,6.575
"Bertie",2022-12-07,"NC","Kelford","Duke Energy Renewables Services","36.148055999999997","-77.211944000000003","1","1","SOLAR","20","37150",NA,NA,NA,NA,NA,0.6325,0.0025,0.0025,0,0.0075,0.32,0.02,100,19380,78.25,6.575
"Bertie",2022-12-07,"NC","Windsor Cooper HIill Solar, LLC","Duke Energy Renewables Services","35.981943999999999","-76.917777999999998","1","1","SOLAR","5","9032",NA,NA,NA,NA,NA,0.6325,0.0025,0.0025,0,0.0075,0.32,0.02,100,19380,78.25,6.575
"Bladen",2022-12-07,"NC","Smithfield Farmland Corp Bladen","Smithfield Fresh Meats Corp.","34.746250000000003","-78.807292000000004","19","19","OIL","28.5","96.007000000000005","2.1469999999999998","0.19400000000000001","109.345","8.8559999999999999","1.7709999999999999",0.336666666666667,0.0216666666666667,0,0,0.005,0.545,0.075,100,33407,76.8333333333333,6.25833333333333
"Bladen",2022-12-07,"NC","DD Fayetteville Solar NC LLC","Duke Energy Progress - (NC)","34.834443999999998","-78.843610999999996","1","1","SOLAR","23.1","37367",NA,NA,NA,NA,NA,0.336666666666667,0.0216666666666667,0,0,0.005,0.545,0.075,100,33407,76.8333333333333,6.25833333333333
"Bladen",2022-12-07,"NC","Bladenboro Solar, LLC","Cypress Creek Renewables","34.547761000000001","-78.817651999999995","1","1","SOLAR","4.8","9672",NA,NA,NA,NA,NA,0.336666666666667,0.0216666666666667,0,0,0.005,0.545,0.075,100,33407,76.8333333333333,6.25833333333333
"Bladen",2022-12-07,"NC","Tamworth Holdings","RWE Renewables Americas, LLC","34.745617000000003","-78.421184999999994","1","1","SOLAR","5","10252",NA,NA,NA,NA,NA,0.336666666666667,0.0216666666666667,0,0,0.005,0.545,0.075,100,33407,76.8333333333333,6.25833333333333
"Bladen",2022-12-07,"NC","Innovative Solar 42","Innovative Solar 42, LLC","34.847627000000003","-78.877358999999998","1","1","SOLAR","71","141983",NA,NA,NA,NA,NA,0.336666666666667,0.0216666666666667,0,0,0.005,0.545,0.075,100,33407,76.8333333333333,6.25833333333333
"Bladen",2022-12-07,"NC","Bladen Solar","Cypress Creek Renewables","34.823521999999997","-78.623450000000005","1","1","SOLAR","50","103571",NA,NA,NA,NA,NA,0.336666666666667,0.0216666666666667,0,0,0.005,0.545,0.075,100,33407,76.8333333333333,6.25833333333333
"Bladen",2022-12-07,"NC","Bladenboro Solar 2","Bladenboro Farm 2 LLC","34.536000000000001","-78.799000000000007","1","1","SOLAR","4.5","8822",NA,NA,NA,NA,NA,0.336666666666667,0.0216666666666667,0,0,0.005,0.545,0.075,100,33407,76.8333333333333,6.25833333333333
"Bladen",2022-12-07,"NC","Innovative Solar 43, LLC","Cypress Creek Renewables","34.529955999999999","-78.304811000000001","1","1","SOLAR","50.8","69678",NA,NA,NA,NA,NA,0.336666666666667,0.0216666666666667,0,0,0.005,0.545,0.075,100,33407,76.8333333333333,6.25833333333333
"Bladen",2022-12-07,"NC","Panda Solar NC 4, LLC","Panda Solar NC 4, LLC","34.519407999999999","-78.524339999999995","1","1","SOLAR","2","3906",NA,NA,NA,NA,NA,0.336666666666667,0.0216666666666667,0,0,0.005,0.545,0.075,100,33407,76.8333333333333,6.25833333333333
"Bladen",2022-12-07,"NC","Soluga Farms 2 LLC","Strata Manager, LLC","34.500008000000001","-78.689166999999998","1","1","SOLAR","5","9264",NA,NA,NA,NA,NA,0.336666666666667,0.0216666666666667,0,0,0.005,0.545,0.075,100,33407,76.8333333333333,6.25833333333333
"Bladen",2022-12-07,"NC","Innovative Solar 31","US Funding 1","34.539425000000001","-78.755393999999995","1","1","SOLAR","35","64179",NA,NA,NA,NA,NA,0.336666666666667,0.0216666666666667,0,0,0.005,0.545,0.075,100,33407,76.8333333333333,6.25833333333333
"Bladen",2022-12-07,"NC","Bladenboro Farm","Strata Manager, LLC","34.534999999999997","-78.813056000000003","1","1","SOLAR","5","8684",NA,NA,NA,NA,NA,0.336666666666667,0.0216666666666667,0,0,0.005,0.545,0.075,100,33407,76.8333333333333,6.25833333333333
"Bladen",2022-12-07,"NC","CB Bladen Solar, LLC","Cypress Creek Renewables","34.822868999999997","-78.624278000000004","1","1","SOLAR","5.2","9781",NA,NA,NA,NA,NA,0.336666666666667,0.0216666666666667,0,0,0.005,0.545,0.075,100,33407,76.8333333333333,6.25833333333333
"Bladen",2022-12-07,"NC","Gainey Solar, LLC","Cypress Creek Renewables","34.499000000000002","-78.653000000000006","1","1","SOLAR","2","4002",NA,NA,NA,NA,NA,0.336666666666667,0.0216666666666667,0,0,0.005,0.545,0.075,100,33407,76.8333333333333,6.25833333333333
"Bladen",2022-12-07,"NC","Bay Tree","Cypress Creek Renewables","34.704140000000002","-78.393358000000006","1","1","SOLAR","70.099999999999994","156667",NA,NA,NA,NA,NA,0.336666666666667,0.0216666666666667,0,0,0.005,0.545,0.075,100,33407,76.8333333333333,6.25833333333333
"Bladen",2022-12-07,"NC","Manway Solar Farm","Strata Manager, LLC","34.745832999999998","-78.429444000000004","1","1","SOLAR","5","9481",NA,NA,NA,NA,NA,0.336666666666667,0.0216666666666667,0,0,0.005,0.545,0.075,100,33407,76.8333333333333,6.25833333333333
"Bladen",2022-12-07,"NC","Sadiebrook NC Solar","Sadiebrook Solar LLC","34.44","-78.658000000000001","1","1","SOLAR","5","9242",NA,NA,NA,NA,NA,0.336666666666667,0.0216666666666667,0,0,0.005,0.545,0.075,100,33407,76.8333333333333,6.25833333333333
"Brunswick",2022-12-07,"NC","Archer Daniels Midland Southport","Archer Daniels Midland Co","33.939700000000002","-77.990499999999997","3","3","GAS","52.5","1263","2.3069999999999999","2.3E-2","1150.364","66.581999999999994","10.135999999999999",NA,NA,NA,NA,NA,NA,NA,21.2121212121212,131815,NA,5.44515151515152
"Brunswick",2022-12-07,"NC","ATOOD Solar IV, LLC","Alchemy Renewable Energy","34.275320000000001","-78.061014999999998","1","1","SOLAR","5","7107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2121212121212,131815,NA,5.44515151515152
"Brunswick",2022-12-07,"NC","AGA TAG Solar IV LLC","AGA TAG Solar IV LLC","34.27355","-78.064440000000005","1","1","SOLAR","4.9000000000000004","3890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2121212121212,131815,NA,5.44515151515152
"Brunswick",2022-12-07,"NC","Brunswick Nuclear","Duke Energy Progress - (NC)","33.959699999999998","-78.011399999999995","2","2","NUCLEAR","2003.2","15387105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2121212121212,131815,NA,5.44515151515152
"Buncombe",2022-12-07,"NC","Metropolitan Sewerage District","Metropolitan Sewerage District","35.649700000000003","-82.599199999999996","3","3","HYDRO","2.4","6357",NA,NA,NA,NA,NA,0.0667857142857143,0.00178571428571429,0.00821428571428571,0.000714285714285714,0.0166071428571429,0.824821428571429,0.0567857142857143,26.7857142857143,256886,54.7142857142857,6.70678571428571
"Buncombe",2022-12-07,"NC","Biltmore Solar Fields","The Biltmore Company","35.561155999999997","-82.588440000000006","1","1","SOLAR","1.5","385",NA,NA,NA,NA,NA,0.0667857142857143,0.00178571428571429,0.00821428571428571,0.000714285714285714,0.0166071428571429,0.824821428571429,0.0567857142857143,26.7857142857143,256886,54.7142857142857,6.70678571428571
"Buncombe",2022-12-07,"NC","Asheville","Duke Energy Progress - (NC)","35.473100000000002","-82.541700000000006","4","6","GAS","1011.5","4014933","584.23599999999999","8.8379999999999992","1754663.635","65191.061999999998","6700.9009999999998",0.0667857142857143,0.00178571428571429,0.00821428571428571,0.000714285714285714,0.0166071428571429,0.824821428571429,0.0567857142857143,26.7857142857143,256886,54.7142857142857,6.70678571428571
"Buncombe",2022-12-07,"NC","Asheville-Rock Hill Battery","Duke Energy Progress - (NC)","35.540120000000002","-82.517382999999995","1","1","OTHF","8.8000000000000007","-229",NA,NA,NA,NA,NA,0.0667857142857143,0.00178571428571429,0.00821428571428571,0.000714285714285714,0.0166071428571429,0.824821428571429,0.0567857142857143,26.7857142857143,256886,54.7142857142857,6.70678571428571
"Buncombe",2022-12-07,"NC","Innovative Solar 6","Cypress Creek Renewables","35.657499999999999","-82.710278000000002","1","1","SOLAR","3.6","6285",NA,NA,NA,NA,NA,0.0667857142857143,0.00178571428571429,0.00821428571428571,0.000714285714285714,0.0166071428571429,0.824821428571429,0.0567857142857143,26.7857142857143,256886,54.7142857142857,6.70678571428571
"Burke",2022-12-07,"NC","Morganton Station 5","North Carolina Mun Power Agny #1","35.728999999999999","-81.748075","1","1","OIL","1.8","-38","3.6999999999999998E-2","4.0000000000000001E-3","2.0419999999999998","0.16500000000000001","3.3000000000000002E-2",0.0583333333333333,0.00555555555555556,0.0316666666666667,0,0.0127777777777778,0.809444444444444,0.0594444444444444,83.3333333333333,89968,67.6666666666667,7.48
"Burke",2022-12-07,"NC","Bridgewater","Duke Energy Carolinas, LLC","35.742800000000003","-81.837199999999996","3","3","HYDRO","27.7","49083.999000000003",NA,NA,NA,NA,NA,0.0583333333333333,0.00555555555555556,0.0316666666666667,0,0.0127777777777778,0.809444444444444,0.0594444444444444,83.3333333333333,89968,67.6666666666667,7.48
"Burke",2022-12-07,"NC","Drexel Operations Center","North Carolina Mun Power Agny #1","35.748100000000001","-81.607200000000006","1","1","OIL","2.2000000000000002","-9","0.60599999999999998","5.8999999999999997E-2","32.991999999999997","2.6720000000000002","0.53400000000000003",0.0583333333333333,0.00555555555555556,0.0316666666666667,0,0.0127777777777778,0.809444444444444,0.0594444444444444,83.3333333333333,89968,67.6666666666667,7.48
"Burke",2022-12-07,"NC","Morganton, Parker Road","North Carolina Mun Power Agny #1","35.720799999999997","-81.662430000000001","1","1","OIL","1.8","-33","3.6999999999999998E-2","4.0000000000000001E-3","2.0419999999999998","0.16500000000000001","3.3000000000000002E-2",0.0583333333333333,0.00555555555555556,0.0316666666666667,0,0.0127777777777778,0.809444444444444,0.0594444444444444,83.3333333333333,89968,67.6666666666667,7.48
"Burke",2022-12-07,"NC","Cline Solar Farm, LLC","Cline Solar, LLC","35.72","-81.417000000000002","1","1","SOLAR","5","8107",NA,NA,NA,NA,NA,0.0583333333333333,0.00555555555555556,0.0316666666666667,0,0.0127777777777778,0.809444444444444,0.0594444444444444,83.3333333333333,89968,67.6666666666667,7.48
"Burke",2022-12-07,"NC","Dragstrip Farm","Strata Manager, LLC","35.758056000000003","-81.416111000000001","1","1","SOLAR","5","9019",NA,NA,NA,NA,NA,0.0583333333333333,0.00555555555555556,0.0316666666666667,0,0.0127777777777778,0.809444444444444,0.0594444444444444,83.3333333333333,89968,67.6666666666667,7.48
"Burke",2022-12-07,"NC","Catawba River Pollution Control","City of Morganton - (NC)","35.776600000000002","-81.664299999999997","1","1","OIL","1.3","3","0.57799999999999996","4.9000000000000002E-2","27.847000000000001","2.2549999999999999","0.45100000000000001",0.0583333333333333,0.00555555555555556,0.0316666666666667,0,0.0127777777777778,0.809444444444444,0.0594444444444444,83.3333333333333,89968,67.6666666666667,7.48
"Burke",2022-12-07,"NC","Water Filter Plant #2","City of Morganton - (NC)","35.737748000000003","-81.727800000000002","1","1","OIL","1.8","0",NA,NA,NA,NA,NA,0.0583333333333333,0.00555555555555556,0.0316666666666667,0,0.0127777777777778,0.809444444444444,0.0594444444444444,83.3333333333333,89968,67.6666666666667,7.48
"Burke",2022-12-07,"NC","Innovative Solar 26, LLC","Cypress Creek Renewables","35.709739999999996","-81.413308000000001","1","1","SOLAR","1.9","3459",NA,NA,NA,NA,NA,0.0583333333333333,0.00555555555555556,0.0316666666666667,0,0.0127777777777778,0.809444444444444,0.0594444444444444,83.3333333333333,89968,67.6666666666667,7.48
"Cabarrus",2022-12-07,"NC","Howell Midland Farm, LLC","Strata Manager, LLC","35.225669000000003","-80.543086000000002","1","1","SOLAR","4.9000000000000004","9090",NA,NA,NA,NA,NA,0.181081081081081,0.00162162162162162,0.0232432432432432,0,0.0205405405405405,0.641351351351351,0.114594594594595,27.027027027027,206615,46.2432432432432,8.65945945945946
"Cabarrus",2022-12-07,"NC","Concord Farm","Shoe Show, Inc.","35.444234999999999","-80.663640999999998","1","1","SOLAR","4.5","3014",NA,NA,NA,NA,NA,0.181081081081081,0.00162162162162162,0.0232432432432432,0,0.0205405405405405,0.641351351351351,0.114594594594595,27.027027027027,206615,46.2432432432432,8.65945945945946
"Cabarrus",2022-12-07,"NC","Concord Energy","Concord Energy LLC","35.345979999999997","-80.670384999999996","2","2","BIOMASS","9.6","61626","0","15.355","0","0","0",0.181081081081081,0.00162162162162162,0.0232432432432432,0,0.0205405405405405,0.641351351351351,0.114594594594595,27.027027027027,206615,46.2432432432432,8.65945945945946
"Cabarrus",2022-12-07,"NC","NC 102 Project LLC","NC 102 Project LLC","35.292499999999997","-80.497500000000002","1","1","SOLAR","74.8","149211",NA,NA,NA,NA,NA,0.181081081081081,0.00162162162162162,0.0232432432432432,0,0.0205405405405405,0.641351351351351,0.114594594594595,27.027027027027,206615,46.2432432432432,8.65945945945946
"Cabarrus",2022-12-07,"NC","GRS CMS","Gas Recovery Systems Inc","35.353268999999997","-80.668024000000003","1","1","BIOMASS","5.3","3550","0","0.89700000000000002","0","0","0",0.181081081081081,0.00162162162162162,0.0232432432432432,0,0.0205405405405405,0.641351351351351,0.114594594594595,27.027027027027,206615,46.2432432432432,8.65945945945946
"Cabarrus",2022-12-07,"NC","Violet Solar","Violet Solar, LLC","35.401091000000001","-80.418499999999995","1","1","SOLAR","5","6791",NA,NA,NA,NA,NA,0.181081081081081,0.00162162162162162,0.0232432432432432,0,0.0205405405405405,0.641351351351351,0.114594594594595,27.027027027027,206615,46.2432432432432,8.65945945945946
"Cabarrus",2022-12-07,"NC","Speedway Solar NC, LLC","Duke Energy Renewables Services","35.218000000000004","-80.536000000000001","1","1","SOLAR","22.6","37086",NA,NA,NA,NA,NA,0.181081081081081,0.00162162162162162,0.0232432432432432,0,0.0205405405405405,0.641351351351351,0.114594594594595,27.027027027027,206615,46.2432432432432,8.65945945945946
"Caldwell",2022-12-07,"NC","Rhodhiss","Duke Energy Carolinas, LLC","35.774234","-81.437773000000007","3","3","HYDRO","25.5","60789.999000000003",NA,NA,NA,NA,NA,0.0423529411764706,0.00117647058823529,0.00294117647058824,0,0.0141176470588235,0.864705882352941,0.0547058823529412,58.8235294117647,81884,65.9411764705882,7.49117647058824
"Caldwell",2022-12-07,"NC","Brighter Future Solar","Brighter Future Solar LLC","35.816094","-81.371656000000002","1","1","SOLAR","11","21691",NA,NA,NA,NA,NA,0.0423529411764706,0.00117647058823529,0.00294117647058824,0,0.0141176470588235,0.864705882352941,0.0547058823529412,58.8235294117647,81884,65.9411764705882,7.49117647058824
"Caldwell",2022-12-07,"NC","Granite Falls Walmart","North Carolina Mun Power Agny #1","35.781100000000002","-81.392799999999994","1","1","OIL","2.2000000000000002","19","1.109","0.107","60.103999999999999","4.8680000000000003","0.97399999999999998",0.0423529411764706,0.00117647058823529,0.00294117647058824,0,0.0141176470588235,0.864705882352941,0.0547058823529412,58.8235294117647,81884,65.9411764705882,7.49117647058824
"Caldwell",2022-12-07,"NC","Bernhardt Furniture Solar Farm","Bernhardt Furniture Company","35.84995","-81.540861000000007","1","1","SOLAR","1.1000000000000001","1598",NA,NA,NA,NA,NA,0.0423529411764706,0.00117647058823529,0.00294117647058824,0,0.0141176470588235,0.864705882352941,0.0547058823529412,58.8235294117647,81884,65.9411764705882,7.49117647058824
"Camden",2022-12-07,"NC","Sandy Solar","Sandy Solar, LLC","36.33","-76.058000000000007","1","1","SOLAR","5","7202",NA,NA,NA,NA,NA,0.135,0,0.015,0,0.01,0.8,0.025,0,10551,50,6.235
"Camden",2022-12-07,"NC","Shiloh Hwy Solar","Shiloh Hwy 1108 Solar, LLC","36.270000000000003","-76.033000000000001","1","1","SOLAR","5","10353",NA,NA,NA,NA,NA,0.135,0,0.015,0,0.01,0.8,0.025,0,10551,50,6.235
